uid,age,sex,active_date,limit
18173,30,01,2016-05-13,6.2920545271
31741,35,01,2016-03-12,5.7227683627
39755,25,01,2016-01-28,5.9746772897
35203,35,02,2016-04-22,6.1534138563
6224,35,01,2016-06-16,5.9746772897
78237,30,01,2016-03-13,6.1534138563
27187,30,01,2016-01-23,6.1534138563
66306,35,01,2015-12-04,6.2920545271
67590,25,01,2016-06-27,5.2921539288
56710,35,01,2016-05-21,6.2920545271
76053,30,01,2016-02-07,5.7227683627
33835,30,01,2016-05-02,5.7227683627
37908,25,01,2016-06-07,5.9746772897
68072,30,02,2016-06-09,6.1534138563
57625,35,01,2015-12-02,6.2920545271
23678,35,01,2016-06-08,5.9746772897
4009,25,01,2016-03-05,5.7227683627
42097,35,01,2016-05-03,6.2920545271
43944,40,01,2016-06-23,5.9746772897
63080,30,02,2016-03-18,6.1534138563
78568,30,01,2016-02-02,6.2920545271
55758,30,02,2016-06-24,6.1534138563
80638,35,01,2016-05-05,6.2920545271
45446,25,01,2016-05-30,5.2921539288
73601,35,02,2016-02-17,6.2920545271
25837,25,01,2016-01-22,5.2921539288
707,30,02,2016-02-16,5.2921539288
80574,30,01,2016-01-04,6.1534138563
62505,30,02,2016-05-28,6.1534138563
51810,30,01,2015-12-25,6.2920545271
67331,30,01,2015-12-28,5.2921539288
51472,30,01,2016-03-29,5.7227683627
49851,25,01,2015-12-17,5.7227683627
2554,30,01,2015-12-30,6.2920545271
72748,30,01,2016-04-22,5.9746772897
74634,40,01,2015-12-17,6.2920545271
60449,30,01,2016-06-16,5.9746772897
20035,40,01,2016-01-30,5.9746772897
39289,30,01,2015-12-17,5.9746772897
27895,30,01,2016-05-27,5.7227683627
74120,35,01,2016-06-24,6.2920545271
37265,30,01,2016-06-05,5.2921539288
28126,30,01,2016-01-01,6.2920545271
29770,30,01,2016-05-21,5.9746772897
86911,30,01,2016-04-15,5.9746772897
33076,40,01,2016-01-09,6.2920545271
67979,35,01,2016-04-19,5.7227683627
34068,35,01,2016-01-26,6.2920545271
71228,35,01,2015-12-07,6.2920545271
14435,35,01,2015-12-17,5.7227683627
71039,30,01,2016-01-09,6.2920545271
26089,30,01,2016-02-16,5.2921539288
34556,30,01,2016-04-20,5.7227683627
66248,30,01,2016-03-28,5.2921539288
30516,35,01,2016-02-02,5.9746772897
5782,30,01,2016-02-18,5.9746772897
44614,35,02,2016-03-13,5.7227683627
40463,45,01,2016-02-08,5.7227683627
31046,35,01,2016-01-06,6.2920545271
87588,30,01,2016-05-21,5.9746772897
75167,30,01,2016-02-21,5.7227683627
7982,35,01,2016-04-09,5.2921539288
25432,25,01,2016-03-15,6.1534138563
19770,40,01,2015-12-03,6.2920545271
5958,30,01,2015-12-20,5.7227683627
30111,30,01,2016-04-08,6.2920545271
36025,25,01,2016-05-12,5.2921539288
59260,30,01,2016-06-16,6.2920545271
71617,20,01,2016-06-30,5.2921539288
40814,30,01,2016-01-28,6.1534138563
13032,30,01,2015-12-31,5.7227683627
19273,40,01,2016-04-14,5.2921539288
39879,40,01,2016-01-06,5.9746772897
90056,35,01,2016-06-27,6.2920545271
55455,30,01,2016-02-06,5.9746772897
86072,30,01,2016-05-17,6.2920545271
14486,30,01,2015-12-17,5.7227683627
19098,40,01,2016-02-19,5.9746772897
87314,40,01,2016-01-28,6.1534138563
69935,25,01,2016-02-01,5.7227683627
85237,25,01,2016-01-28,5.7227683627
62752,35,01,2016-05-21,6.2920545271
79296,25,01,2016-02-16,5.9746772897
60174,35,01,2016-04-19,5.7227683627
53937,40,01,2016-02-17,5.2921539288
13887,30,01,2016-01-03,5.9746772897
74438,25,01,2016-02-13,5.9746772897
53717,40,02,2016-04-18,6.1534138563
54462,25,01,2016-05-04,5.7227683627
29976,25,01,2016-06-14,5.2921539288
59799,30,02,2016-04-04,5.7227683627
90337,25,01,2016-01-31,5.2921539288
60073,25,01,2016-02-19,5.9746772897
61219,35,02,2015-12-28,6.2920545271
2809,40,01,2016-01-28,5.2921539288
46413,30,01,2016-04-16,5.2921539288
18050,25,01,2016-04-17,5.9746772897
30796,35,01,2016-03-29,6.2920545271
43377,30,01,2016-04-26,5.9746772897
1303,35,01,2016-01-28,6.2920545271
23644,30,01,2016-06-18,5.9746772897
85868,30,02,2016-04-19,6.1534138563
76922,35,01,2016-03-22,6.2920545271
19070,45,01,2016-02-17,5.2921539288
59228,30,02,2016-03-29,5.2921539288
83495,35,01,2016-05-30,6.2920545271
71510,25,01,2015-12-17,5.9746772897
42315,50,01,2016-02-17,5.7227683627
77099,30,01,2015-12-02,5.7227683627
53495,45,02,2016-01-11,5.9746772897
23584,30,01,2016-02-19,5.7227683627
79691,50,01,2016-02-16,6.2920545271
73150,35,01,2016-03-29,5.7227683627
63616,25,01,2015-12-27,5.9746772897
61181,40,01,2016-04-09,6.2920545271
5839,30,01,2016-04-03,5.2921539288
8273,40,01,2016-01-31,6.2920545271
12903,30,01,2016-02-05,5.7227683627
46239,25,01,2016-06-17,5.9746772897
30,35,01,2016-02-14,5.9746772897
78124,35,02,2016-03-30,6.2920545271
33093,30,01,2016-02-16,5.2921539288
27634,25,01,2016-01-29,6.2920545271
47077,30,01,2015-12-18,5.9746772897
76079,40,01,2016-05-17,6.1534138563
27395,30,02,2016-01-28,6.2920545271
66264,35,01,2016-04-03,5.7227683627
86275,35,01,2016-02-16,5.7227683627
2943,30,01,2015-12-17,5.2921539288
62193,30,01,2016-02-03,5.9746772897
90678,35,01,2016-02-07,6.1534138563
32865,30,01,2016-04-26,6.2920545271
51470,30,01,2016-06-16,5.2921539288
73717,35,01,2016-06-16,6.2920545271
41533,30,01,2016-05-13,5.2921539288
17019,35,01,2016-01-07,6.2920545271
62639,40,01,2016-05-05,5.9746772897
79119,30,01,2016-01-07,6.2920545271
75455,35,01,2016-04-20,6.2920545271
20008,30,01,2016-03-30,5.2921539288
62155,40,01,2016-04-28,6.1534138563
78903,35,01,2016-06-28,5.2921539288
36389,25,01,2016-01-28,5.7227683627
34900,40,01,2015-12-17,6.2920545271
86477,30,01,2016-02-07,5.7227683627
73843,45,01,2016-03-25,5.2921539288
55968,25,01,2016-01-01,5.7227683627
60309,35,01,2016-04-22,5.9746772897
13350,30,01,2016-05-17,5.7227683627
15416,25,02,2016-06-27,5.7227683627
24403,35,01,2016-02-16,6.2920545271
80661,35,01,2016-05-01,6.2920545271
25048,30,01,2016-05-03,6.2920545271
48575,25,01,2016-05-27,5.2921539288
79410,30,01,2016-03-28,6.2920545271
60315,35,01,2016-05-19,6.2920545271
38124,30,01,2016-05-20,6.1534138563
48787,50,01,2016-02-20,5.9746772897
25817,30,01,2016-03-21,5.7227683627
79333,40,01,2016-05-31,6.2920545271
67266,30,01,2016-06-22,6.2920545271
83462,50,01,2016-01-28,5.9746772897
34417,35,01,2016-02-16,6.2920545271
46535,40,01,2016-03-15,6.1534138563
61026,45,01,2015-12-28,5.7227683627
8220,30,01,2016-01-05,5.2921539288
65400,35,01,2016-04-26,5.9746772897
77854,40,01,2016-05-30,5.7227683627
30573,35,02,2016-01-27,5.2921539288
8280,30,02,2016-03-15,5.7227683627
43805,35,01,2016-04-20,6.2920545271
634,35,01,2016-02-14,6.2920545271
37771,25,01,2016-04-22,6.1534138563
60186,35,01,2016-01-08,5.7227683627
73872,35,01,2016-05-10,5.7227683627
1441,40,01,2016-02-10,6.2920545271
18674,40,02,2016-01-10,5.2921539288
30924,35,01,2016-04-26,5.7227683627
61667,30,01,2016-06-15,5.9746772897
60821,35,02,2016-03-15,5.2921539288
45991,30,01,2016-04-23,5.9746772897
69954,50,01,2016-01-12,6.1534138563
70257,35,02,2016-01-01,6.2920545271
10417,30,02,2016-03-15,5.7227683627
72244,30,01,2016-02-04,6.1534138563
68264,40,01,2016-04-21,5.9746772897
48644,25,01,2016-01-13,5.9746772897
85395,25,01,2016-06-06,5.2921539288
5536,25,01,2016-03-27,5.2921539288
31604,40,01,2016-01-28,6.1534138563
36579,35,01,2015-12-17,6.2920545271
28539,35,02,2016-02-24,5.9746772897
62557,35,01,2016-04-15,6.2920545271
30558,35,01,2016-04-24,5.9746772897
21194,30,01,2015-12-26,5.9746772897
36059,30,02,2016-03-16,5.7227683627
87318,25,02,2016-06-19,6.2920545271
48795,30,01,2016-01-30,5.7227683627
47487,35,02,2016-05-13,5.9746772897
19009,30,02,2016-05-17,6.2920545271
24033,30,01,2016-03-17,5.7227683627
65622,25,01,2016-01-02,5.2921539288
48758,30,01,2015-12-11,6.2920545271
90477,35,01,2016-02-09,5.2921539288
86480,25,02,2016-06-02,5.7227683627
5098,30,01,2016-04-19,5.7227683627
45275,25,02,2016-06-01,5.7227683627
75041,30,01,2016-05-01,5.2921539288
38203,35,01,2016-01-29,5.9746772897
45640,30,01,2016-03-29,6.2920545271
28941,30,02,2016-03-19,5.2921539288
43620,25,01,2016-02-11,5.7227683627
75565,30,01,2016-03-12,5.2921539288
33324,25,01,2016-03-11,5.9746772897
32677,35,01,2016-05-06,6.2920545271
390,35,01,2016-01-26,5.9746772897
11635,40,01,2016-02-25,5.7227683627
50753,30,01,2016-02-11,5.7227683627
80707,25,01,2016-06-17,5.2921539288
31343,25,01,2016-04-14,5.7227683627
61822,25,01,2016-03-23,5.7227683627
83965,30,02,2016-01-22,5.7227683627
59887,25,01,2016-01-13,5.7227683627
89767,25,01,2016-05-06,5.2921539288
90152,30,01,2016-04-14,6.2920545271
5955,25,01,2016-06-02,5.7227683627
32567,40,01,2016-03-22,6.1534138563
62306,25,01,2016-06-12,5.9746772897
2342,35,01,2016-02-16,5.2921539288
76687,40,01,2015-12-06,6.2920545271
60432,35,01,2016-03-29,5.2921539288
37094,35,01,2016-04-28,5.7227683627
86758,25,01,2015-12-18,5.9746772897
65883,35,01,2016-03-17,6.2920545271
76305,35,01,2016-01-30,5.2921539288
76097,25,01,2016-05-25,5.2921539288
38301,25,01,2016-03-10,5.9746772897
44535,35,01,2016-06-14,6.2920545271
5075,25,02,2016-02-16,6.2920545271
22780,35,01,2016-03-29,5.2921539288
6202,25,01,2016-05-03,6.2920545271
59767,25,01,2016-01-04,5.9746772897
33806,30,02,2016-06-18,5.2921539288
79470,40,01,2016-01-31,6.2920545271
71947,25,01,2016-04-15,5.7227683627
23124,40,01,2015-12-05,6.2920545271
61244,30,01,2016-04-15,5.2921539288
75343,35,01,2016-04-21,6.2920545271
75304,35,01,2016-03-14,6.2920545271
23391,30,02,2016-05-31,6.2920545271
11571,25,01,2016-02-02,5.7227683627
56991,25,02,2016-02-11,5.7227683627
44106,30,01,2016-03-25,5.2921539288
58716,35,02,2016-02-16,5.7227683627
14426,50,02,2016-03-02,6.2920545271
7415,35,01,2015-12-12,6.1534138563
68786,25,01,2016-04-11,6.1534138563
56508,45,01,2015-12-09,6.2920545271
79633,30,01,2015-12-15,6.2920545271
75755,30,01,2016-03-17,5.7227683627
45090,35,01,2015-12-14,6.2920545271
88661,30,01,2016-02-10,6.2920545271
23753,35,01,2016-05-06,6.2920545271
51090,25,01,2015-12-31,5.7227683627
48193,30,01,2016-06-03,5.2921539288
27892,40,01,2016-02-02,6.2920545271
35656,30,01,2016-03-18,5.7227683627
50395,40,01,2016-03-29,6.2920545271
7115,40,01,2016-06-18,5.9746772897
42989,30,01,2015-12-26,5.9746772897
57994,30,02,2015-12-26,6.2920545271
16623,35,01,2015-12-17,6.2920545271
76580,35,01,2015-12-02,6.2920545271
79404,35,01,2016-06-16,5.9746772897
25637,30,01,2016-03-16,5.7227683627
38323,35,01,2016-01-28,5.9746772897
132,35,01,2016-02-25,5.2921539288
4363,35,02,2016-02-11,6.2920545271
43788,35,01,2016-06-29,6.2920545271
33562,30,01,2016-06-20,6.2920545271
46650,40,01,2015-12-18,5.9746772897
16498,40,01,2015-12-24,5.2921539288
81965,35,01,2016-03-29,6.1534138563
68180,35,01,2016-02-01,6.1534138563
43969,35,01,2016-02-14,5.9746772897
72990,35,02,2016-06-02,5.9746772897
17545,35,01,2016-01-28,6.2920545271
39398,35,01,2016-06-17,6.2920545271
48084,40,01,2016-02-02,5.9746772897
18747,40,01,2016-06-03,6.2920545271
6960,35,01,2016-02-17,5.7227683627
5666,30,01,2016-01-30,5.9746772897
49877,30,01,2016-03-18,5.2921539288
9964,40,01,2016-03-18,5.7227683627
32759,30,01,2016-04-05,5.2921539288
3332,30,01,2016-02-07,5.2921539288
31163,30,01,2016-02-26,5.9746772897
14697,35,01,2016-06-23,6.2920545271
43774,35,01,2016-05-19,5.2921539288
84075,40,01,2016-04-20,6.2920545271
78620,25,02,2016-01-28,5.2921539288
41129,50,01,2016-03-21,5.7227683627
50818,35,01,2016-02-16,5.9746772897
66640,30,01,2016-06-25,5.9746772897
54711,30,01,2016-01-27,5.2921539288
79949,30,01,2016-06-17,6.1534138563
4216,30,01,2016-02-28,5.9746772897
15395,30,01,2016-02-02,5.7227683627
70041,30,01,2016-06-16,6.2920545271
43290,25,01,2016-05-30,5.2921539288
40555,30,01,2016-01-28,5.9746772897
25711,25,01,2016-06-01,5.2921539288
17938,30,01,2016-02-26,5.9746772897
4205,25,01,2016-05-20,5.2921539288
52103,30,02,2016-04-19,6.1534138563
56232,25,02,2016-02-15,5.2921539288
14010,40,01,2016-06-13,6.2920545271
1280,30,02,2016-05-02,5.7227683627
71133,20,01,2016-05-27,5.2921539288
55014,25,01,2016-05-21,6.2920545271
76800,25,01,2015-12-14,5.7227683627
15457,35,01,2016-04-16,5.2921539288
16139,25,01,2016-03-29,6.1534138563
65056,40,01,2016-05-10,5.2921539288
70130,30,01,2016-06-20,5.2921539288
85618,35,02,2016-05-06,5.9746772897
77953,30,01,2016-06-25,6.2920545271
32802,25,01,2015-12-05,5.7227683627
84511,25,01,2016-05-21,5.2921539288
65540,30,02,2016-06-16,5.7227683627
53255,35,01,2016-03-05,6.2920545271
39702,35,01,2016-05-31,5.7227683627
65999,30,01,2015-12-17,5.9746772897
37848,35,01,2016-05-06,6.2920545271
29386,30,02,2016-02-17,5.7227683627
27016,30,01,2015-12-29,6.2920545271
8668,35,01,2016-05-17,6.2920545271
54411,35,01,2016-04-16,5.9746772897
3485,35,01,2016-01-29,6.2920545271
29093,30,01,2015-12-22,6.2920545271
52816,35,02,2016-02-13,6.1534138563
86764,30,01,2016-01-01,5.9746772897
19861,40,01,2016-04-22,6.2920545271
82256,30,01,2016-05-22,5.2921539288
27319,35,01,2016-02-22,5.2921539288
35981,30,01,2016-01-06,6.1534138563
38876,35,01,2016-04-23,5.7227683627
46478,25,01,2016-03-02,5.2921539288
72056,35,01,2016-05-21,6.2920545271
87665,40,01,2016-01-13,5.7227683627
20378,35,02,2016-03-19,5.7227683627
67997,45,02,2016-06-03,5.7227683627
8997,35,02,2016-03-29,5.7227683627
45136,35,02,2016-05-25,5.2921539288
79255,35,01,2016-03-01,5.2921539288
62339,25,01,2016-05-25,6.2920545271
25571,35,01,2016-06-08,6.2920545271
20358,30,01,2016-05-01,5.7227683627
30385,35,01,2015-12-26,5.2921539288
66908,30,01,2016-06-05,6.1534138563
86948,25,01,2016-01-30,6.2920545271
50435,40,02,2016-05-02,5.9746772897
55210,35,01,2016-05-31,5.9746772897
32383,30,01,2016-05-25,6.1534138563
34426,45,01,2015-12-17,6.2920545271
76370,30,02,2016-06-27,5.2921539288
67359,30,01,2016-05-03,6.1534138563
20111,30,01,2016-01-28,5.2921539288
64692,30,01,2016-01-28,5.9746772897
30199,30,01,2016-03-29,5.7227683627
50644,30,01,2016-05-12,5.9746772897
9917,35,01,2016-03-01,5.7227683627
29255,30,01,2016-06-16,5.9746772897
43681,25,01,2016-03-16,5.2921539288
28363,30,01,2015-12-18,5.7227683627
64539,30,01,2016-04-17,5.2921539288
12651,45,02,2016-01-28,6.2920545271
12001,30,01,2016-04-20,6.2920545271
58841,25,01,2016-05-25,6.1534138563
67596,40,01,2016-03-15,5.2921539288
26004,45,01,2016-06-24,5.9746772897
21710,30,01,2016-02-26,5.9746772897
82907,30,01,2016-03-29,5.2921539288
70488,35,01,2016-06-15,5.9746772897
37447,40,01,2016-02-16,5.2921539288
85585,30,01,2016-06-09,5.2921539288
80766,30,01,2016-04-26,5.7227683627
40862,35,01,2016-03-16,5.2921539288
73412,40,01,2016-06-17,6.2920545271
48881,30,01,2016-01-13,5.9746772897
41026,40,01,2016-06-15,5.9746772897
69977,35,02,2016-06-17,6.2920545271
18948,25,01,2016-04-14,5.7227683627
56458,40,01,2016-01-05,6.2920545271
82091,35,01,2016-06-09,6.2920545271
9758,30,02,2016-06-23,6.2920545271
8090,35,01,2015-12-28,6.2920545271
78205,40,01,2015-12-29,5.7227683627
26426,30,01,2016-03-21,6.2920545271
29832,35,01,2016-02-21,5.9746772897
89469,30,02,2016-02-12,6.2920545271
34233,30,01,2016-04-20,6.2920545271
59846,35,01,2016-04-02,5.9746772897
87675,45,01,2016-01-28,5.2921539288
42617,30,01,2016-05-20,5.7227683627
12178,25,01,2016-05-14,5.7227683627
16283,45,02,2016-01-05,6.2920545271
86148,25,02,2015-12-17,5.9746772897
66115,40,01,2016-06-12,6.2920545271
14394,35,02,2016-04-22,5.7227683627
20703,30,01,2016-04-13,6.1534138563
28050,40,01,2016-03-20,6.1534138563
58269,25,01,2016-06-03,5.7227683627
19517,30,01,2016-06-14,6.2920545271
34901,35,01,2016-01-02,5.2921539288
61375,30,01,2016-03-17,5.2921539288
33683,35,01,2016-01-15,5.9746772897
83072,40,01,2016-03-19,5.7227683627
4394,40,01,2015-12-31,6.2920545271
38262,30,01,2016-06-21,5.9746772897
56854,45,01,2016-03-01,5.2921539288
71518,40,01,2015-12-23,6.2920545271
30327,35,01,2016-04-27,5.9746772897
67035,25,01,2016-01-30,5.2921539288
59217,30,01,2016-04-23,6.2920545271
63503,25,01,2015-12-27,5.7227683627
8344,45,02,2015-12-08,5.2921539288
9327,30,02,2016-04-26,6.2920545271
88889,50,01,2016-03-14,5.7227683627
8594,30,01,2016-03-17,5.7227683627
84818,30,01,2016-05-20,6.2920545271
11964,35,01,2016-01-28,5.9746772897
89822,40,01,2016-06-11,5.7227683627
78734,30,01,2016-04-23,5.2921539288
24786,35,02,2016-05-05,5.9746772897
18341,35,01,2016-01-29,5.9746772897
75258,35,01,2016-03-16,5.2921539288
51677,35,01,2016-06-16,5.9746772897
64189,35,01,2016-03-16,6.1534138563
76148,30,01,2016-05-31,6.1534138563
49140,25,01,2016-05-30,5.2921539288
82556,40,01,2016-06-23,5.2921539288
64491,35,01,2015-12-05,6.2920545271
24394,30,01,2016-04-24,6.1534138563
55322,40,01,2016-01-03,6.2920545271
86168,45,02,2016-02-16,5.9746772897
68121,30,02,2016-03-23,5.2921539288
38428,35,01,2016-01-04,5.7227683627
24431,40,01,2015-12-28,5.9746772897
72344,25,01,2016-03-13,5.2921539288
55699,25,01,2016-03-31,5.2921539288
39959,30,01,2016-06-16,5.2921539288
58337,30,02,2016-03-12,5.2921539288
5580,30,01,2015-12-31,5.7227683627
54866,40,01,2016-03-27,5.7227683627
79956,30,02,2016-01-06,5.9746772897
55965,30,01,2016-05-18,5.7227683627
41427,30,01,2016-02-29,5.9746772897
23274,25,01,2016-04-14,6.1534138563
33509,30,01,2016-01-03,5.2921539288
87443,30,01,2015-12-25,5.9746772897
27900,25,01,2016-04-15,6.2920545271
7323,30,01,2016-02-08,6.1534138563
55669,30,02,2016-06-05,6.2920545271
50121,25,01,2015-12-17,6.2920545271
37440,35,01,2016-04-21,6.2920545271
80005,40,01,2016-02-16,5.2921539288
42169,30,01,2015-12-23,5.9746772897
8003,30,01,2016-06-29,6.1534138563
35097,25,01,2016-04-14,5.9746772897
89706,40,01,2016-06-15,6.1534138563
57915,25,01,2016-06-17,5.9746772897
72446,30,01,2015-12-27,5.7227683627
11126,25,01,2016-04-20,6.1534138563
51087,30,01,2016-02-23,5.9746772897
15008,30,01,2016-01-29,6.2920545271
75161,30,01,2016-02-16,5.2921539288
60814,30,01,2016-03-10,5.9746772897
59046,25,01,2016-05-26,5.2921539288
24235,35,01,2016-05-11,6.2920545271
14453,30,01,2016-05-03,6.2920545271
61153,45,01,2016-06-13,6.2920545271
69562,30,01,2016-04-19,5.2921539288
62887,40,01,2016-03-11,6.1534138563
58052,35,01,2016-02-16,6.2920545271
14661,25,01,2016-06-20,5.2921539288
139,35,01,2016-05-21,6.2920545271
55378,40,01,2016-03-17,6.1534138563
76974,25,01,2015-12-17,6.2920545271
8822,25,01,2016-04-22,6.2920545271
22642,40,01,2016-01-28,6.2920545271
39760,45,01,2016-01-16,6.2920545271
68989,35,01,2016-04-15,5.9746772897
69181,25,01,2016-03-10,5.7227683627
21766,40,02,2016-01-29,6.2920545271
21796,30,01,2016-06-20,6.2920545271
11498,35,01,2016-05-08,5.9746772897
778,40,01,2015-12-17,6.2920545271
71708,30,01,2016-06-20,5.9746772897
64412,35,01,2015-12-25,5.9746772897
65493,40,01,2015-12-02,6.2920545271
70094,35,01,2016-03-29,6.1534138563
38334,30,02,2016-05-21,6.2920545271
34387,25,01,2015-12-05,5.7227683627
15443,30,01,2015-12-26,5.9746772897
9143,35,01,2016-01-11,5.9746772897
60104,50,02,2016-03-12,5.9746772897
26102,45,02,2015-12-29,6.2920545271
83512,45,01,2016-04-20,5.9746772897
6197,30,02,2016-06-06,5.9746772897
44934,35,02,2016-03-08,5.9746772897
84086,30,01,2015-12-29,5.9746772897
11141,35,01,2016-02-16,5.9746772897
27645,30,01,2016-01-14,5.9746772897
69029,35,02,2016-02-14,6.2920545271
60112,35,01,2016-02-17,6.2920545271
76431,45,01,2016-01-28,6.2920545271
61764,40,01,2016-02-17,6.2920545271
85504,25,01,2015-12-02,5.7227683627
20725,35,01,2016-02-02,6.1534138563
81879,40,01,2016-05-24,5.7227683627
86777,30,01,2016-02-10,5.7227683627
37846,30,01,2016-02-20,6.2920545271
32369,35,02,2016-03-24,6.1534138563
4923,35,01,2016-06-06,5.2921539288
72172,30,01,2015-12-04,6.2920545271
66992,35,01,2016-03-31,6.1534138563
85082,40,02,2016-03-17,5.7227683627
62873,30,01,2016-02-02,5.9746772897
40192,35,02,2015-12-17,5.9746772897
24900,30,01,2016-02-14,6.2920545271
38525,40,01,2016-06-24,5.7227683627
84971,45,01,2016-05-20,6.2920545271
78463,30,01,2016-02-10,6.1534138563
82702,40,01,2016-01-27,5.2921539288
9527,35,01,2016-02-16,5.9746772897
10858,35,02,2015-12-14,5.9746772897
88429,30,01,2015-12-15,6.1534138563
10464,30,01,2016-06-03,5.7227683627
11188,35,01,2016-01-04,6.2920545271
78700,25,01,2016-05-20,5.2921539288
89109,30,01,2016-05-20,6.2920545271
71756,35,01,2016-03-18,6.1534138563
86636,30,01,2016-05-31,5.7227683627
27982,30,01,2016-03-22,5.9746772897
41856,30,01,2016-02-04,5.9746772897
42438,25,01,2016-06-25,5.9746772897
86092,30,01,2016-04-26,6.1534138563
70902,35,02,2016-05-03,5.2921539288
13315,30,02,2016-04-22,5.2921539288
43674,40,01,2015-12-19,6.2920545271
73127,40,01,2016-06-01,6.2920545271
81058,30,02,2016-01-02,6.1534138563
42202,35,02,2016-05-21,5.9746772897
